업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,큰손낙지,"경상북도 구미시 신비로 160 (비산동,2층)",경상북도 구미시 비산동 374-2 2층 ,054-463-2027,054-480-5598,경상북도 구미시청
일반음식점,청강식당,"경상북도 구미시 흥안로1길 13-68 (옥계동,1층)",경상북도 구미시 옥계동 565-2 1층 ,054-475-7653,054-480-5598,경상북도 구미시청
일반음식점,녹스레스토랑,"경상북도 구미시 신시로14길 58 (송정동,2층)",경상북도 구미시 송정동 479-4 2층 ,054-451-6201,054-480-5598,경상북도 구미시청
일반음식점,대벌고기명가,경상북도 구미시 형곡로25길 20 (형곡동),경상북도 구미시 형곡동 285-9 ,054-454-9741,054-480-5598,경상북도 구미시청
일반음식점,조아식당,경상북도 구미시 인동중앙로 23-3 (황상동),경상북도 구미시 황상동 308-1 ,054-472-4677,054-480-5598,경상북도 구미시청
일반음식점,선산대한곱창선산점,경상북도 구미시 선산읍 단계서길 35,경상북도 구미시 선산읍 완전리 432-26 ,054-482-4411,054-480-5598,경상북도 구미시청
일반음식점,돌집가든,경상북도 구미시 선산읍 선상동로 353-8,경상북도 구미시 선산읍 신기리 582 ,054-481-8334,054-480-5598,경상북도 구미시청
일반음식점,나그네식당,경상북도 구미시 선산읍 동교5길 9,경상북도 구미시 선산읍 교리 1164-6 ,054-481-7841,054-480-5598,경상북도 구미시청
일반음식점,손상봉막창이문점,경상북도 구미시 선산읍 선산중앙로 30,경상북도 구미시 선산읍 이문리 85-9 ,054-481-6758,054-480-5598,경상북도 구미시청
일반음식점,동인칼국수,경상북도 구미시 고아읍 항곡7길 4,경상북도 구미시 고아읍 항곡리 391-5 ,054-455-9965,054-480-5598,경상북도 구미시청
일반음식점,쎄떼치킨,경상북도 구미시 도개면 도안로 102,경상북도 구미시 도개면 궁기리 745-8 ,054-474-0039,054-480-5598,경상북도 구미시청
일반음식점,일품마라탕,경상북도 구미시 산동읍 강동로 724-1,경상북도 구미시 산동읍 인덕리 52-1 ,,054-480-5598,경상북도 구미시청
일반음식점,장천장수식당,"경상북도 구미시 장천면 강동로 250 (,600-1)","경상북도 구미시 장천면 하장리 583-1 ,600-1 ",054-472-0644,054-480-5598,경상북도 구미시청
일반음식점,빛고을,"경상북도 구미시 이계남로 144, 1층 (진평동)",경상북도 구미시 진평동 626-3 1층 ,054-472-3946,054-480-5598,경상북도 구미시청
일반음식점,청정숯불,경상북도 구미시 광평길 48 (광평동),경상북도 구미시 광평동 534-1 ,054-463-9295,054-480-5598,경상북도 구미시청
일반음식점,보리칼국수전문점,"경상북도 구미시 금오시장로4길 5-6, 1층 (원평동)",경상북도 구미시 원평동 1032-25 1층 ,054-451-4581,054-480-5598,경상북도 구미시청
일반음식점,원조조방낙지식당,경상북도 구미시 송원서로6길 41-1 (원평동),경상북도 구미시 원평동 1055-4 ,054-456-5972,054-480-5598,경상북도 구미시청
일반음식점,짚시삼계탕,경상북도 구미시 산호대로 179 (공단동),경상북도 구미시 공단동 262-4 ,054-463-2290,054-480-5598,경상북도 구미시청
일반음식점,홍천식당,경상북도 구미시 산호대로 179 (공단동),경상북도 구미시 공단동 262-4 ,054-462-2027,054-480-5598,경상북도 구미시청
일반음식점,니가쏠레내가쏠까,경상북도 구미시 검성로 66 (황상동),경상북도 구미시 황상동 201-22 ,054-472-4339,054-480-5598,경상북도 구미시청
일반음식점,강원도주막막걸리,경상북도 구미시 신비로 9-5 (신평동),경상북도 구미시 신평동 70-436 ,054-463-0711,054-480-5598,경상북도 구미시청
일반음식점,금오산백숙,경상북도 구미시 금오산상가길 39-13 (남통동),경상북도 구미시 남통동 290-6 ,054-452-3268,054-480-5598,경상북도 구미시청
일반음식점,금오산고향촌식당,경상북도 구미시 금오산상가길 35-11 (남통동),경상북도 구미시 남통동 290-2 ,054-455-3010,054-480-5598,경상북도 구미시청
일반음식점,황강장어,경상북도 구미시 구미중앙로43길 15 (원평동),경상북도 구미시 원평동 1077-11 ,054-455-4783,054-480-5598,경상북도 구미시청
일반음식점,의령식육식당,경상북도 구미시 구미대로26길 19-12 (신평동),경상북도 구미시 신평동 352-26 ,054-461-3226,054-480-5598,경상북도 구미시청
일반음식점,김해본가뒷고기앤막창,경상북도 구미시 신시로14길 6 (송정동),경상북도 구미시 송정동 464-1 ,054-456-5345,054-480-5598,경상북도 구미시청
일반음식점,우미가,경상북도 구미시 송원서로8길 24 (원평동),경상북도 구미시 원평동 1046-7 ,054-455-0300,054-480-5598,경상북도 구미시청
일반음식점,멕시카나치킨옥계점,"경상북도 구미시 산호대로25길 34-11, 1층 (옥계동)",경상북도 구미시 옥계동 618-3 1층 ,054-475-1551,054-480-5598,경상북도 구미시청
일반음식점,닭갈비쟁반국수,경상북도 구미시 구미중앙로19길 14 (원평동),경상북도 구미시 원평동 370-1 ,054-457-8723,054-480-5598,경상북도 구미시청
일반음식점,국빈대반점,"경상북도 구미시 송원서로2길 15-1, 주1동 1층 (원평동)",경상북도 구미시 원평동 1041-19 1층 주1동 ,054-456-4453,054-480-5598,경상북도 구미시청
일반음식점,서울전집,"경상북도 구미시 경은로 40, 1층 (형곡동)",경상북도 구미시 형곡동 113-10 1층 ,054-442-9992,054-480-5598,경상북도 구미시청
일반음식점,술이달다,"경상북도 구미시 원남로1길 64, 1층 102-2호 (원평동, 동방2차아파트)",경상북도 구미시 원평동 84 동방2차아파트 1층 102-2호,054-455-9984,054-480-5598,경상북도 구미시청
일반음식점,꺽지매운탕,"경상북도 구미시 신비로 147 (비산동,1층)",경상북도 구미시 비산동 391-4 1층 ,054-463-8001,054-480-5598,경상북도 구미시청
일반음식점,오리마당,경상북도 구미시 형곡서로 25 (형곡동),경상북도 구미시 형곡동 310-3 ,054-458-4697,054-480-5598,경상북도 구미시청
일반음식점,치키치키비산점,경상북도 구미시 비산로3길 3 (비산동),경상북도 구미시 비산동 342-2 ,054-461-2664,054-480-5598,경상북도 구미시청
일반음식점,신음칼국수송정,"경상북도 구미시 신시로14길 10 (송정동,상산에이스타운 상가 108,109)","경상북도 구미시 송정동 465 상산에이스타운 상가 108,109 ",054-444-5782,054-480-5598,경상북도 구미시청
일반음식점,어우동식당,경상북도 구미시 경은로 72 (형곡동),경상북도 구미시 형곡동 143-14 ,054-457-5266,054-480-5598,경상북도 구미시청
일반음식점,신만리장성,경상북도 구미시 비산로 21 (비산동),경상북도 구미시 비산동 489-1 202호 ,054-464-8455,054-480-5598,경상북도 구미시청
일반음식점,영빛분식,"경상북도 구미시 임은길 34 (임은동,,3번지 1층)","경상북도 구미시 임은동 319-2 ,3번지 1층 ",,054-480-5598,경상북도 구미시청
일반음식점,오리촌재첩국식당,경상북도 구미시 송원서로6길 64 (원평동),경상북도 구미시 원평동 1064 ,054-455-5345,054-480-5598,경상북도 구미시청
일반음식점,인동초원삼겹살,"경상북도 구미시 인동남길 6, 1층 (진평동)",경상북도 구미시 진평동 1036-2 외3필지 1층 ,054-472-7020,054-480-5598,경상북도 구미시청
일반음식점,유진칡냉면,경상북도 구미시 형곡서로 30 (형곡동),경상북도 구미시 형곡동 313-7 ,054-458-8018,054-480-5598,경상북도 구미시청
일반음식점,마포돼지갈비부대찌개,경상북도 구미시 구미대로34길 5-2 (신평동),경상북도 구미시 신평동 116-6 ,054-464-4640,054-480-5598,경상북도 구미시청
일반음식점,미락보신정,경상북도 구미시 신비로4길 8-16 (신평동),경상북도 구미시 신평동 116-32 ,054-463-6227,054-480-5598,경상북도 구미시청
일반음식점,청송능이한방백숙,"경상북도 구미시 송정대로 12, 1층 (송정동)",경상북도 구미시 송정동 462 1층 ,054-453-8600,054-480-5598,경상북도 구미시청
일반음식점,찜닭의달인,"경상북도 구미시 인동20길 17-3, 1층 (진평동)",경상북도 구미시 진평동 24-11 1층 ,054-471-9292,054-480-5598,경상북도 구미시청
일반음식점,거주막집,경상북도 구미시 형곡로7길 11 (형곡동),경상북도 구미시 형곡동 116-10 ,054-453-2259,054-480-5598,경상북도 구미시청
일반음식점,원조선산곱창인동점,"경상북도 구미시 인동남길 14-1, 1층 (진평동)",경상북도 구미시 진평동 1037-7 1층 ,054-473-5158,054-480-5598,경상북도 구미시청
일반음식점,제주뚝배기,경상북도 구미시 금오시장로3길 18 (원평동),경상북도 구미시 원평동 530-2 ,,054-480-5598,경상북도 구미시청
일반음식점,서울해물순두부,경상북도 구미시 신시로14길 104-1 (송정동),경상북도 구미시 송정동 488-47 ,054-455-0329,054-480-5598,경상북도 구미시청
일반음식점,러블리,경상북도 구미시 금오산상가길 35-11 (남통동),경상북도 구미시 남통동 290-2 ,054-455-3010,054-480-5598,경상북도 구미시청
일반음식점,동광알탕,"경상북도 구미시 1공단로7길 86-9, 1층 (공단동)",경상북도 구미시 공단동 201 ,054-463-3001,054-480-5598,경상북도 구미시청
일반음식점,오리산성,경상북도 구미시 박정희로 320-5 (광평동),경상북도 구미시 광평동 437-3 ,054-455-2244,054-480-5598,경상북도 구미시청
일반음식점,장우동,경상북도 구미시 선산읍 남문로3길 6 (외1필지),경상북도 구미시 선산읍 완전리 203-3 외1필지 ,054-482-4273,054-480-5598,경상북도 구미시청
일반음식점,성화식육식당,경상북도 구미시 선산읍 선산중앙로 100,경상북도 구미시 선산읍 동부리 417-1 ,054-481-6820,054-480-5598,경상북도 구미시청
일반음식점,일선고을,경상북도 구미시 선산읍 강동로 2842,경상북도 구미시 선산읍 생곡리 232-4 ,054-481-4050,054-480-5598,경상북도 구미시청
일반음식점,차우차우탕수육원호점,경상북도 구미시 고아읍 문장로22길 37,경상북도 구미시 고아읍 원호리 447 한누리상가 1층 103호 ,054-441-1404,054-480-5598,경상북도 구미시청
일반음식점,치키니아,경상북도 구미시 고아읍 문장로22길 38,경상북도 구미시 고아읍 원호리 454 한누리상가 1층 110호 ,054-441-1661,054-480-5598,경상북도 구미시청
일반음식점,처갓집양념치킨원호점,"경상북도 구미시 고아읍 문장로26길 13, 대우아파트 상가동 1층 104호",경상북도 구미시 고아읍 원호리 449 대우아파트 1층 상가동 104호,054-441-1033,054-480-5598,경상북도 구미시청
일반음식점,원호만리장성,경상북도 구미시 고아읍 문장로22길 5-17,경상북도 구미시 고아읍 원호리 442-5 ,054-441-1404,054-480-5598,경상북도 구미시청
일반음식점,농부와닭동네,"경상북도 구미시 고아읍 문장로22길 37, 지하층 1002호 (원호한누리 9동상가)",경상북도 구미시 고아읍 원호리 447 원호한누리 9동상가 지하층 1002호,054-441-0338,054-480-5598,경상북도 구미시청
일반음식점,천지식당,,경상북도 구미시 고아읍 항곡리 491-2 ,054-454-8327,054-480-5598,경상북도 구미시청
일반음식점,역전할머니맥주구미원호점,경상북도 구미시 고아읍 문장로25길 8,경상북도 구미시 고아읍 원호리 427-17 ,054-443-9535,054-480-5598,경상북도 구미시청
일반음식점,만남식당,경상북도 구미시 옥성면 대원2길 70-33,경상북도 구미시 옥성면 대원리 413 ,054-482-9011,054-480-5598,경상북도 구미시청
일반음식점,일선식당,경상북도 구미시 도개면 강동로 2672,경상북도 구미시 도개면 신림리 707-8 ,054-472-7751,054-480-5598,경상북도 구미시청
일반음식점,참옻본가,"경상북도 구미시 산동읍 강동로 1037, 1층",경상북도 구미시 산동읍 적림리 96-5 1층 ,054-474-2250,054-480-5598,경상북도 구미시청
일반음식점,삼호식육식당,경상북도 구미시 장천면 강동로 191,경상북도 구미시 장천면 상장리 886-4 ,054-472-0083,054-480-5598,경상북도 구미시청
일반음식점,금오산풀하우스,경상북도 구미시 금오산상가길 9-12 (남통동),경상북도 구미시 남통동 291 ,054-456-1142,054-480-5598,경상북도 구미시청
일반음식점,삼첩분식도량점,경상북도 구미시 문장로12길 5-4 (도량동),경상북도 구미시 도량동 738-29 ,054-454-6754,054-480-5598,경상북도 구미시청
일반음식점,엄지식당,"경상북도 구미시 1공단로 186-15, 1층동 10호 (공단동)",경상북도 구미시 공단동 264-15 1층동 10호,054-461-3024,054-480-5598,경상북도 구미시청
일반음식점,늑대와여우,경상북도 구미시 금오산상가길 13 (남통동),경상북도 구미시 남통동 314-7 ,054-453-8846,054-480-5598,경상북도 구미시청
일반음식점,만경기사식당,경상북도 구미시 구미중앙로 22 (원평동),경상북도 구미시 원평동 55-2 ,054-456-5254,054-480-5598,경상북도 구미시청
일반음식점,다미초밥,경상북도 구미시 송정대로 17 (송정동),경상북도 구미시 송정동 28-9 ,054-457-9035,054-480-5598,경상북도 구미시청
